Date,Code,Naver_Close,Institution_Net_Volume,Foreign_Net_Volume,Name,Stocks,Marcap,Close,Latest_Name,Latest_Stocks,Basket,Foreign_Net_Est_Value,Institution_Net_Est_Value
2026-06-18,015760,39350.0,-664404.0,643744.0,한국전력,641964077.0,25261286429950.0,39350.0,한국전력,641964077,생활소비재,25331326400.0,-26144297400.0
2026-06-18,033780,180400.0,-52305.0,3192.0,KT&G,103810456.0,18727406262400.0,180400.0,KT&G,103810456,생활소비재,575836800.0,-9435822000.0
2026-06-18,090430,106300.0,-85725.0,-29026.0,아모레퍼시픽,58492759.0,6217780281700.0,106300.0,아모레퍼시픽,58492759,생활소비재,-3085463800.0,-9112567500.0
2026-06-18,278470,378000.0,-100446.0,-136998.0,에이피알,37438155.0,14151622590000.0,378000.0,에이피알,37438155,생활소비재,-51785244000.0,-37968588000.0
2026-06-19,024110,21450.0,-72345.0,69523.0,기업은행,797425869.0,17104784890050.0,21450.0,기업은행,797425869,금융,1491268350.0,-1551800250.0
2026-06-19,032830,497000.0,18071.0,29709.0,삼성생명,200000000.0,99400000000000.0,497000.0,삼성생명,200000000,금융,14765373000.0,8981287000.0
2026-06-19,055550,100900.0,-232259.0,297621.0,신한지주,474654361.0,47892625024900.0,100900.0,신한지주,469450239,금융,30029958900.0,-23434933100.0
2026-06-19,086790,123500.0,-93622.0,70576.0,하나금융지주,274367748.0,33884416878000.0,123500.0,하나금융지주,274367748,금융,8716136000.0,-11562317000.0
2026-06-19,105560,158300.0,-67088.0,-145476.0,KB금융,354687734.0,56147068292200.0,158300.0,KB금융,354687734,금융,-23028850800.0,-10620030400.0
2026-06-19,316140,31050.0,-290762.0,305874.0,우리금융지주,734076320.0,22793069736000.0,31050.0,우리금융지주,728089682,금융,9497387700.0,-9028160100.0
2026-06-19,000660,2764000.0,259188.0,-317848.0,SK하이닉스,712702365.0,1969909336860000.0,2764000.0,SK하이닉스,730492365,반도체,-878531872000.0,716395632000.0
2026-06-19,005930,354000.0,-1380348.0,-2468914.0,삼성전자,5846278608.0,2069582627232000.0,354000.0,삼성전자,5846278608,반도체,-873995556000.0,-488643192000.0
2026-06-19,003230,1103000.0,-27090.0,15773.0,삼양식품,7533015.0,8308915545000.0,1103000.0,삼양식품,7533015,생활소비재,17397619000.0,-29880270000.0
2026-06-19,015760,37900.0,-401705.0,-431484.0,한국전력,641964077.0,24330438518300.0,37900.0,한국전력,641964077,생활소비재,-16353243600.0,-15224619500.0
2026-06-19,033780,180000.0,-74486.0,45452.0,KT&G,103810456.0,18685882080000.0,180000.0,KT&G,103810456,생활소비재,8181360000.0,-13407480000.0
2026-06-19,090430,104600.0,-33807.0,-9139.0,아모레퍼시픽,58492759.0,6118342591400.0,104600.0,아모레퍼시픽,58492759,생활소비재,-955939400.0,-3536212200.0
2026-06-19,278470,385500.0,72.0,34602.0,에이피알,37438155.0,14432408752500.0,385500.0,에이피알,37438155,생활소비재,13339071000.0,27756000.0
2026-06-22,024110,20550.0,-366453.0,-44293.0,기업은행,797425869.0,16387101607950.0,20550.0,기업은행,797425869,금융,-910221150.0,-7530609150.0
2026-06-22,032830,450500.0,-5415.0,-37722.0,삼성생명,200000000.0,90100000000000.0,450500.0,삼성생명,200000000,금융,-16993761000.0,-2439457500.0
2026-06-22,055550,97500.0,-208619.0,112947.0,신한지주,474654361.0,46278800197500.0,97500.0,신한지주,469450239,금융,11012332500.0,-20340352500.0
2026-06-22,086790,119700.0,-96166.0,49417.0,하나금융지주,274367748.0,32841819435600.0,119700.0,하나금융지주,274367748,금융,5915214900.0,-11511070200.0
2026-06-22,105560,157000.0,-158486.0,117694.0,KB금융,354687734.0,55685974238000.0,157000.0,KB금융,354687734,금융,18477958000.0,-24882302000.0
2026-06-22,316140,29850.0,-374703.0,-28503.0,우리금융지주,734076320.0,21912178152000.0,29850.0,우리금융지주,728089682,금융,-850814550.0,-11184884550.0
2026-06-22,000660,2919000.0,419974.0,-502831.0,SK하이닉스,712702365.0,2080378203435000.0,2919000.0,SK하이닉스,730492365,반도체,-1467763689000.0,1225904106000.0
2026-06-22,005930,353500.0,-328401.0,-1266729.0,삼성전자,5846278608.0,2066659487928000.0,353500.0,삼성전자,5846278608,반도체,-447788701500.0,-116089753500.0
2026-06-22,003230,1070000.0,6592.0,-2804.0,삼양식품,7533015.0,8060326050000.0,1070000.0,삼양식품,7533015,생활소비재,-3000280000.0,7053440000.0
2026-06-22,015760,38000.0,-97252.0,453343.0,한국전력,641964077.0,24394634926000.0,38000.0,한국전력,641964077,생활소비재,17227034000.0,-3695576000.0
2026-06-22,033780,174900.0,-51866.0,27447.0,KT&G,103810456.0,18156448754400.0,174900.0,KT&G,103810456,생활소비재,4800480300.0,-9071363400.0
2026-06-22,090430,100700.0,-49128.0,-19265.0,아모레퍼시픽,58492759.0,5890220831300.0,100700.0,아모레퍼시픽,58492759,생활소비재,-1939985500.0,-4947189600.0
2026-06-22,278470,373000.0,-26977.0,17536.0,에이피알,37438155.0,13964431815000.0,373000.0,에이피알,37438155,생활소비재,6540928000.0,-10062421000.0
2026-06-23,024110,20250.0,-147873.0,-9829.0,기업은행,797425869.0,16147873847250.0,20250.0,기업은행,797425869,금융,-199037250.0,-2994428250.0
2026-06-23,032830,425000.0,-1576.0,27146.0,삼성생명,200000000.0,85000000000000.0,425000.0,삼성생명,200000000,금융,11537050000.0,-669800000.0
2026-06-23,055550,97700.0,-70664.0,135051.0,신한지주,474654361.0,46373731069700.0,97700.0,신한지주,469450239,금융,13194482700.0,-6903872800.0
2026-06-23,086790,115500.0,-99701.0,29140.0,하나금융지주,274367748.0,31689474894000.0,115500.0,하나금융지주,274367748,금융,3365670000.0,-11515465500.0
2026-06-23,105560,153700.0,65019.0,-113751.0,KB금융,354687734.0,54515504715800.0,153700.0,KB금융,354687734,금융,-17483528700.0,9993420300.0
2026-06-23,316140,29450.0,-441028.0,683683.0,우리금융지주,734076320.0,21618547624000.0,29450.0,우리금융지주,728089682,금융,20134464350.0,-12988274600.0
2026-06-23,000660,2555000.0,-925092.0,-937255.0,SK하이닉스,712702365.0,1820954542575000.0,2555000.0,SK하이닉스,730492365,반도체,-2394686525000.0,-2363610060000.0
2026-06-23,005930,310000.0,-4359775.0,-2251501.0,삼성전자,5846278608.0,1812346368480000.0,310000.0,삼성전자,5846278608,반도체,-697965310000.0,-1351530250000.0
2026-06-23,003230,1072000.0,25633.0,-1594.0,삼양식품,7533015.0,8075392080000.0,1072000.0,삼양식품,7533015,생활소비재,-1708768000.0,27478576000.0
2026-06-23,015760,36250.0,168509.0,-83113.0,한국전력,641964077.0,23271197791250.0,36250.0,한국전력,641964077,생활소비재,-3012846250.0,6108451250.0
2026-06-23,033780,172600.0,41557.0,-32778.0,KT&G,103810456.0,17917684705600.0,172600.0,KT&G,103810456,생활소비재,-5657482800.0,7172738200.0
2026-06-23,090430,96200.0,-71096.0,2834.0,아모레퍼시픽,58492759.0,5627003415800.0,96200.0,아모레퍼시픽,58492759,생활소비재,272630800.0,-6839435200.0
2026-06-23,278470,355500.0,24694.0,-1391.0,에이피알,37438155.0,13309264102500.0,355500.0,에이피알,37438155,생활소비재,-494500500.0,8778717000.0
2026-06-24,024110,20150.0,-175896.0,-688832.0,기업은행,797425869.0,16068131260350.0,20150.0,기업은행,797425869,금융,-13879964800.0,-3544304400.0
2026-06-24,032830,433000.0,-16100.0,36396.0,삼성생명,200000000.0,86600000000000.0,433000.0,삼성생명,200000000,금융,15759468000.0,-6971300000.0
2026-06-24,055550,95700.0,-35191.0,-156095.0,신한지주,474654361.0,45424422347700.0,95700.0,신한지주,469450239,금융,-14938291500.0,-3367778700.0
2026-06-24,086790,114200.0,15603.0,-73900.0,하나금융지주,274367748.0,31332796821600.0,114200.0,하나금융지주,274367748,금융,-8439380000.0,1781862600.0
2026-06-24,105560,151800.0,-123319.0,-25786.0,KB금융,354687734.0,53841598021200.0,151800.0,KB금융,354687734,금융,-3914314800.0,-18719824200.0
2026-06-24,316140,29250.0,-194497.0,-10924.0,우리금융지주,734076320.0,21471732360000.0,29250.0,우리금융지주,728089682,금융,-319527000.0,-5689037250.0
2026-06-24,000660,2580000.0,343532.0,-1407204.0,SK하이닉스,712702365.0,1838772101700000.0,2580000.0,SK하이닉스,730492365,반도체,-3630586320000.0,886312560000.0
2026-06-24,005930,340500.0,2969153.0,-596340.0,삼성전자,5846278608.0,1990657866024000.0,340500.0,삼성전자,5846278608,반도체,-203053770000.0,1010996596500.0
2026-06-24,003230,1122000.0,18113.0,-6377.0,삼양식품,7533015.0,8452042830000.0,1122000.0,삼양식품,7533015,생활소비재,-7154994000.0,20322786000.0
2026-06-24,015760,36750.0,-107026.0,410486.0,한국전력,641964077.0,23592179829750.0,36750.0,한국전력,641964077,생활소비재,15085360500.0,-3933205500.0
2026-06-24,033780,168600.0,-37969.0,24936.0,KT&G,103810456.0,17502442881600.0,168600.0,KT&G,103810456,생활소비재,4204209600.0,-6401573400.0
2026-06-24,090430,98000.0,-29265.0,26449.0,아모레퍼시픽,58492759.0,5732290382000.0,98000.0,아모레퍼시픽,58492759,생활소비재,2592002000.0,-2867970000.0
2026-06-24,278470,371000.0,18032.0,-4289.0,에이피알,37438155.0,13889555505000.0,371000.0,에이피알,37438155,생활소비재,-1591219000.0,6689872000.0
2026-06-25,024110,19950.0,721.0,-176911.0,기업은행,797425869.0,15908646086550.0,19950.0,기업은행,797425869,금융,-3529374450.0,14383950.0
2026-06-25,032830,447000.0,43288.0,-66059.0,삼성생명,200000000.0,89400000000000.0,447000.0,삼성생명,200000000,금융,-29528373000.0,19349736000.0
2026-06-25,055550,94500.0,-95402.0,-15081.0,신한지주,474654361.0,44854837114500.0,94500.0,신한지주,469450239,금융,-1425154500.0,-9015489000.0
2026-06-25,086790,114000.0,-83239.0,38256.0,하나금융지주,274367748.0,31277923272000.0,114000.0,하나금융지주,274367748,금융,4361184000.0,-9489246000.0
2026-06-25,105560,151900.0,-33431.0,-16519.0,KB금융,354687734.0,53877066794600.0,151900.0,KB금융,354687734,금융,-2509236100.0,-5078168900.0
2026-06-25,316140,29050.0,-563269.0,353702.0,우리금융지주,734076320.0,21324917096000.0,29050.0,우리금융지주,728089682,금융,10275043100.0,-16362964450.0
2026-06-25,000660,2917000.0,865177.0,-113276.0,SK하이닉스,712702365.0,2078952798705000.0,2917000.0,SK하이닉스,730492365,반도체,-330426092000.0,2523721309000.0
2026-06-25,005930,358500.0,3411480.0,-1773490.0,삼성전자,5846278608.0,2095890880968000.0,358500.0,삼성전자,5846278608,반도체,-635796165000.0,1223015580000.0
2026-06-25,003230,1143000.0,10063.0,-96.0,삼양식품,7533015.0,8610236145000.0,1143000.0,삼양식품,7533015,생활소비재,-109728000.0,11502009000.0
2026-06-25,015760,38800.0,436824.0,-33466.0,한국전력,641964077.0,24908206187600.0,38800.0,한국전력,641964077,생활소비재,-1298480800.0,16948771200.0
2026-06-25,033780,170500.0,-18112.0,28249.0,KT&G,103810456.0,17699682748000.0,170500.0,KT&G,103810456,생활소비재,4816454500.0,-3088096000.0
2026-06-25,090430,97700.0,-28826.0,38091.0,아모레퍼시픽,58492759.0,5714742554300.0,97700.0,아모레퍼시픽,58492759,생활소비재,3721490700.0,-2816300200.0
2026-06-25,278470,381000.0,12173.0,-5651.0,에이피알,37438155.0,14263937055000.0,381000.0,에이피알,37438155,생활소비재,-2153031000.0,4637913000.0
2026-06-26,024110,19660.0,49449.0,-282174.0,기업은행,797425869.0,15677392584540.0,19660.0,기업은행,797425869,금융,-5547540840.0,972167340.0
2026-06-26,032830,432500.0,15149.0,11586.0,삼성생명,200000000.0,86500000000000.0,432500.0,삼성생명,200000000,금융,5010945000.0,6551942500.0
2026-06-26,055550,91600.0,-62014.0,-36259.0,신한지주,474654361.0,43478339467600.0,91600.0,신한지주,469450239,금융,-3321324400.0,-5680482400.0
2026-06-26,086790,109700.0,-41592.0,-43863.0,하나금융지주,274367748.0,30098141955600.0,109700.0,하나금융지주,274367748,금융,-4811771100.0,-4562642400.0
2026-06-26,105560,149300.0,-21095.0,-63894.0,KB금융,354687734.0,52954878686200.0,149300.0,KB금융,354687734,금융,-9539374200.0,-3149483500.0
2026-06-26,316140,28350.0,-252733.0,-20182.0,우리금융지주,734076320.0,20811063672000.0,28350.0,우리금융지주,728089682,금융,-572159700.0,-7164980550.0
2026-06-26,000660,2673000.0,-1065176.0,-847969.0,SK하이닉스,712702365.0,1905053421645000.0,2673000.0,SK하이닉스,730492365,반도체,-2266621137000.0,-2847215448000.0
2026-06-26,005930,339500.0,-3593889.0,-5975701.0,삼성전자,5846278608.0,1984811587416000.0,339500.0,삼성전자,5846278608,반도체,-2028750489500.0,-1220125315500.0
2026-06-26,003230,1111000.0,5207.0,-3515.0,삼양식품,7533015.0,8369179665000.0,1111000.0,삼양식품,7533015,생활소비재,-3905165000.0,5784977000.0
2026-06-26,015760,37100.0,-75568.0,199243.0,한국전력,641964077.0,23816867256700.0,37100.0,한국전력,641964077,생활소비재,7391915300.0,-2803572800.0
2026-06-26,033780,167400.0,-23080.0,14847.0,KT&G,103810456.0,17377870334400.0,167400.0,KT&G,103810456,생활소비재,2485387800.0,-3863592000.0
2026-06-26,090430,97000.0,41546.0,-40897.0,아모레퍼시픽,58492759.0,5673797623000.0,97000.0,아모레퍼시픽,58492759,생활소비재,-3967009000.0,4029962000.0
2026-06-26,278470,363000.0,1667.0,-19021.0,에이피알,37438155.0,13590050265000.0,363000.0,에이피알,37438155,생활소비재,-6904623000.0,605121000.0
2026-06-29,024110,20150.0,150068.0,-108152.0,기업은행,797425869.0,16068131260350.0,20150.0,기업은행,797425869,금융,-2179262800.0,3023870200.0
2026-06-29,032830,408500.0,-5058.0,15650.0,삼성생명,200000000.0,81700000000000.0,408500.0,삼성생명,200000000,금융,6393025000.0,-2066193000.0
2026-06-29,055550,96400.0,176578.0,-73058.0,신한지주,474654361.0,45756680400400.0,96400.0,신한지주,469450239,금융,-7042791200.0,17022119200.0
2026-06-29,086790,114800.0,-1979.0,35767.0,하나금융지주,274367748.0,31497417470400.0,114800.0,하나금융지주,274367748,금융,4106051600.0,-227189200.0
2026-06-29,105560,153700.0,142616.0,-149625.0,KB금융,354687734.0,54515504715800.0,153700.0,KB금융,354687734,금융,-22997362500.0,21920079200.0
2026-06-29,316140,29100.0,-94225.0,6166.0,우리금융지주,734076320.0,21361620912000.0,29100.0,우리금융지주,728089682,금융,179430600.0,-2741947500.0
2026-06-29,000660,2628000.0,276941.0,-1268744.0,SK하이닉스,712702365.0,1872981815220000.0,2628000.0,SK하이닉스,730492365,반도체,-3334259232000.0,727800948000.0
2026-06-29,005930,323000.0,2446957.0,-11904952.0,삼성전자,5846278608.0,1888347990384000.0,323000.0,삼성전자,5846278608,반도체,-3845299496000.0,790367111000.0
2026-06-29,003230,1160000.0,17076.0,-6617.0,삼양식품,7533015.0,8738297400000.0,1160000.0,삼양식품,7533015,생활소비재,-7675720000.0,19808160000.0
2026-06-29,015760,38250.0,704399.0,-606702.0,한국전력,641964077.0,24555125945250.0,38250.0,한국전력,641964077,생활소비재,-23206351500.0,26943261750.0
2026-06-29,033780,172700.0,10532.0,254.0,KT&G,103810456.0,17928065751200.0,172700.0,KT&G,103810456,생활소비재,43865800.0,1818876400.0
2026-06-29,090430,111500.0,340474.0,-35792.0,아모레퍼시픽,58492759.0,6521942628500.0,111500.0,아모레퍼시픽,58492759,생활소비재,-3990808000.0,37962851000.0
2026-06-29,278470,386000.0,34956.0,-22595.0,에이피알,37438155.0,14451127830000.0,386000.0,에이피알,37438155,생활소비재,-8721670000.0,13493016000.0
2026-06-30,024110,19900.0,102009.0,-149583.0,기업은행,797425869.0,15868774793100.0,19900.0,기업은행,797425869,금융,-2976701700.0,2029979100.0
2026-06-30,032830,401000.0,6302.0,-3638.0,삼성생명,200000000.0,80200000000000.0,401000.0,삼성생명,200000000,금융,-1458838000.0,2527102000.0
2026-06-30,055550,95800.0,149149.0,-148261.0,신한지주,474654361.0,45471887783800.0,95800.0,신한지주,469450239,금융,-14203403800.0,14288474200.0
2026-06-30,086790,114600.0,-39194.0,30133.0,하나금융지주,274367748.0,31442543920800.0,114600.0,하나금융지주,274367748,금융,3453241800.0,-4491632400.0
2026-06-30,105560,159000.0,-11831.0,193888.0,KB금융,354687734.0,56395349706000.0,159000.0,KB금융,354687734,금융,30828192000.0,-1881129000.0
2026-06-30,316140,29000.0,308861.0,-309467.0,우리금융지주,728089682.0,21114600778000.0,29000.0,우리금융지주,728089682,금융,-8974543000.0,8956969000.0
2026-06-30,000660,2650000.0,284306.0,-602006.0,SK하이닉스,712702365.0,1888661267250000.0,2650000.0,SK하이닉스,730492365,반도체,-1595315900000.0,753410900000.0
2026-06-30,005930,334000.0,2731943.0,-2627167.0,삼성전자,5846278608.0,1952657055072000.0,334000.0,삼성전자,5846278608,반도체,-877473778000.0,912468962000.0
2026-06-30,003230,1119000.0,-3141.0,-4913.0,삼양식품,7533015.0,8429443785000.0,1119000.0,삼양식품,7533015,생활소비재,-5497647000.0,-3514779000.0
2026-06-30,015760,37000.0,-103788.0,-200461.0,한국전력,641964077.0,23752670849000.0,37000.0,한국전력,641964077,생활소비재,-7417057000.0,-3840156000.0
2026-06-30,033780,169700.0,27187.0,-25777.0,KT&G,103810456.0,17616634383200.0,169700.0,KT&G,103810456,생활소비재,-4374356900.0,4613633900.0
2026-06-30,090430,105700.0,-19093.0,-10687.0,아모레퍼시픽,58492759.0,6182684626300.0,105700.0,아모레퍼시픽,58492759,생활소비재,-1129615900.0,-2018130100.0
2026-06-30,278470,385500.0,48645.0,-33986.0,에이피알,37438155.0,14432408752500.0,385500.0,에이피알,37438155,생활소비재,-13101603000.0,18752647500.0
2026-07-01,024110,20250.0,-3723.0,149689.0,기업은행,797425869.0,16147873847250.0,20250.0,기업은행,797425869,금융,3031202250.0,-75390750.0
2026-07-01,032830,387000.0,-77761.0,88639.0,삼성생명,200000000.0,77400000000000.0,387000.0,삼성생명,200000000,금융,34303293000.0,-30093507000.0
2026-07-01,055550,96400.0,-8768.0,-6895.0,신한지주,474654361.0,45756680400400.0,96400.0,신한지주,469450239,금융,-664678000.0,-845235200.0
2026-07-01,086790,116400.0,35097.0,-15428.0,하나금융지주,274367748.0,31936405867200.0,116400.0,하나금융지주,274367748,금융,-1795819200.0,4085290800.0
2026-07-01,105560,158500.0,251341.0,-316756.0,KB금융,354687734.0,56218005839000.0,158500.0,KB금융,354687734,금융,-50205826000.0,39837548500.0
2026-07-01,316140,29350.0,119785.0,-126355.0,우리금융지주,728089682.0,21369432166700.0,29350.0,우리금융지주,728089682,금융,-3708519250.0,3515689750.0
2026-07-01,000660,2560000.0,-308954.0,-3130.0,SK하이닉스,712702365.0,1824518054400000.0,2560000.0,SK하이닉스,730492365,반도체,-8012800000.0,-790922240000.0
2026-07-01,005930,314500.0,-1855765.0,-3377992.0,삼성전자,5846278608.0,1838654622216000.0,314500.0,삼성전자,5846278608,반도체,-1062378484000.0,-583638092500.0
2026-07-01,003230,1162000.0,5606.0,1011.0,삼양식품,7533015.0,8753363430000.0,1162000.0,삼양식품,7533015,생활소비재,1174782000.0,6514172000.0
2026-07-01,015760,37600.0,188069.0,-92396.0,한국전력,641964077.0,24137849295200.0,37600.0,한국전력,641964077,생활소비재,-3474089600.0,7071394400.0
2026-07-01,033780,167100.0,-31574.0,23749.0,KT&G,103810456.0,17346727197600.0,167100.0,KT&G,103810456,생활소비재,3968457900.0,-5276015400.0
2026-07-01,090430,113600.0,183609.0,-98880.0,아모레퍼시픽,58492759.0,6644777422400.0,113600.0,아모레퍼시픽,58492759,생활소비재,-11232768000.0,20857982400.0
2026-07-01,278470,408000.0,37971.0,32060.0,에이피알,37438155.0,15274767240000.0,408000.0,에이피알,37438155,생활소비재,13080480000.0,15492168000.0
2026-07-02,024110,20600.0,232702.0,212100.0,기업은행,797425869.0,16426972901400.0,20600.0,기업은행,797425869,금융,4369260000.0,4793661200.0
2026-07-02,032830,370500.0,4675.0,24131.0,삼성생명,200000000.0,74100000000000.0,370500.0,삼성생명,200000000,금융,8940535500.0,1732087500.0
2026-07-02,055550,102200.0,869786.0,-443103.0,신한지주,474654361.0,48509675694200.0,102200.0,신한지주,469450239,금융,-45285126600.0,88892129200.0
2026-07-02,086790,120800.0,272979.0,-170257.0,하나금융지주,274367748.0,33143623958400.0,120800.0,하나금융지주,274367748,금융,-20567045600.0,32975863200.0
2026-07-02,105560,165000.0,798794.0,-399857.0,KB금융,354687734.0,58523476110000.0,165000.0,KB금융,354687734,금융,-65976405000.0,131801010000.0
2026-07-02,316140,30200.0,543174.0,14872.0,우리금융지주,728089682.0,21988308396400.0,30200.0,우리금융지주,728089682,금융,449134400.0,16403854800.0
2026-07-02,000660,2187000.0,-1372901.0,-687600.0,SK하이닉스,712702365.0,1558680072255000.0,2187000.0,SK하이닉스,730492365,반도체,-1503781200000.0,-3002534487000.0
2026-07-02,005930,286000.0,-2166435.0,-5007053.0,삼성전자,5846278608.0,1672035681888000.0,286000.0,삼성전자,5846278608,반도체,-1432017158000.0,-619600410000.0
2026-07-02,003230,1159000.0,15271.0,-7701.0,삼양식품,7533015.0,8730764385000.0,1159000.0,삼양식품,7533015,생활소비재,-8925459000.0,17699089000.0
2026-07-02,015760,38150.0,1125912.0,-490511.0,한국전력,641964077.0,24490929537550.0,38150.0,한국전력,641964077,생활소비재,-18712994650.0,42953542800.0
2026-07-02,033780,173000.0,57432.0,-17917.0,KT&G,103810456.0,17959208888000.0,173000.0,KT&G,103810456,생활소비재,-3099641000.0,9935736000.0
2026-07-02,090430,119400.0,309100.0,-46178.0,아모레퍼시픽,58492759.0,6984035424600.0,119400.0,아모레퍼시픽,58492759,생활소비재,-5513653200.0,36906540000.0
2026-07-02,278470,402000.0,103642.0,-105715.0,에이피알,37438155.0,15050138310000.0,402000.0,에이피알,37438155,생활소비재,-42497430000.0,41664084000.0
2026-07-03,024110,21300.0,325681.0,235.0,기업은행,797425869.0,16985171009700.0,21300.0,기업은행,797425869,금융,5005500.0,6937005300.0
2026-07-03,032830,383000.0,80009.0,-70581.0,삼성생명,200000000.0,76600000000000.0,383000.0,삼성생명,200000000,금융,-27032523000.0,30643447000.0
2026-07-03,055550,107300.0,333461.0,-120687.0,신한지주,474654361.0,50930412935300.0,107300.0,신한지주,469450239,금융,-12949715100.0,35780365300.0
2026-07-03,086790,125600.0,288199.0,-154027.0,하나금융지주,274367748.0,34460589148800.0,125600.0,하나금융지주,274367748,금융,-19345791200.0,36197794400.0
2026-07-03,105560,170100.0,469511.0,-318244.0,KB금융,354687734.0,60332383553400.0,170100.0,KB금융,354687734,금융,-54133304400.0,79863821100.0
2026-07-03,316140,30750.0,514741.0,-275713.0,우리금융지주,728089682.0,22388757721500.0,30750.0,우리금융지주,728089682,금융,-8478174750.0,15828285750.0
2026-07-03,000660,2425000.0,1071876.0,-745377.0,SK하이닉스,712702365.0,1728303235125000.0,2425000.0,SK하이닉스,730492365,반도체,-1807539225000.0,2599299300000.0
2026-07-03,005930,309500.0,4369649.0,-1365575.0,삼성전자,5846278608.0,1809423229176000.0,309500.0,삼성전자,5846278608,반도체,-422645462500.0,1352406365500.0
2026-07-03,003230,1111000.0,-8987.0,5580.0,삼양식품,7533015.0,8369179665000.0,1111000.0,삼양식품,7533015,생활소비재,6199380000.0,-9984557000.0
2026-07-03,015760,38250.0,358954.0,-237979.0,한국전력,641964077.0,24555125945250.0,38250.0,한국전력,641964077,생활소비재,-9102696750.0,13729990500.0
2026-07-03,033780,175100.0,17950.0,-4137.0,KT&G,103810456.0,18177210845600.0,175100.0,KT&G,103810456,생활소비재,-724388700.0,3143045000.0
2026-07-03,090430,121200.0,-4793.0,99134.0,아모레퍼시픽,58492759.0,7089322390800.0,121200.0,아모레퍼시픽,58492759,생활소비재,12015040800.0,-580911600.0
2026-07-03,278470,382500.0,19356.0,-52640.0,에이피알,37438155.0,14320094287500.0,382500.0,에이피알,37438155,생활소비재,-20134800000.0,7403670000.0
2026-07-06,024110,21300.0,62307.0,54152.0,기업은행,797425869.0,16985171009700.0,21300.0,기업은행,797425869,금융,1153437600.0,1327139100.0
2026-07-06,032830,393500.0,38439.0,-26508.0,삼성생명,200000000.0,78700000000000.0,393500.0,삼성생명,200000000,금융,-10430898000.0,15125746500.0
2026-07-06,055550,107700.0,152341.0,-127883.0,신한지주,474654361.0,51120274679700.0,107700.0,신한지주,469450239,금융,-13772999100.0,16407125700.0
2026-07-06,086790,124800.0,123462.0,-78653.0,하나금융지주,274367748.0,34241094950400.0,124800.0,하나금융지주,274367748,금융,-9815894400.0,15408057600.0
2026-07-06,105560,170900.0,307596.0,-273821.0,KB금융,354687734.0,60616133740600.0,170900.0,KB금융,354687734,금융,-46796008900.0,52568156400.0
2026-07-06,316140,31150.0,118313.0,-4754.0,우리금융지주,728089682.0,22679993594300.0,31150.0,우리금융지주,728089682,금융,-148087100.0,3685449950.0
2026-07-06,000660,2343000.0,-584423.0,-27696.0,SK하이닉스,712702365.0,1669861641195000.0,2343000.0,SK하이닉스,730492365,반도체,-64891728000.0,-1369303089000.0
2026-07-06,005930,318000.0,14823.0,-2018562.0,삼성전자,5846278608.0,1859116597344000.0,318000.0,삼성전자,5846278608,반도체,-641902716000.0,4713714000.0
2026-07-06,003230,1098000.0,-9932.0,5632.0,삼양식품,7533015.0,8271250470000.0,1098000.0,삼양식품,7533015,생활소비재,6183936000.0,-10905336000.0
2026-07-06,015760,39150.0,208838.0,-115714.0,한국전력,641964077.0,25132893614550.0,39150.0,한국전력,641964077,생활소비재,-4530203100.0,8176007700.0
2026-07-06,033780,172600.0,-17450.0,5827.0,KT&G,103810456.0,17917684705600.0,172600.0,KT&G,103810456,생활소비재,1005740200.0,-3011870000.0
2026-07-06,090430,121400.0,9156.0,13526.0,아모레퍼시픽,58492759.0,7101020942600.0,121400.0,아모레퍼시픽,58492759,생활소비재,1642056400.0,1111538400.0
2026-07-06,278470,378500.0,-8842.0,-32297.0,에이피알,37438155.0,14170341667500.0,378500.0,에이피알,37438155,생활소비재,-12224414500.0,-3346697000.0
2026-07-07,024110,21350.0,-57985.0,191100.0,기업은행,797425869.0,17025042303150.0,21350.0,기업은행,797425869,금융,4079985000.0,-1237979750.0
2026-07-07,032830,375000.0,-12812.0,29380.0,삼성생명,200000000.0,75000000000000.0,375000.0,삼성생명,200000000,금융,11017500000.0,-4804500000.0
2026-07-07,055550,108600.0,485821.0,-408729.0,신한지주,474654361.0,51547463604600.0,108600.0,신한지주,469450239,금융,-44387969400.0,52760160600.0
2026-07-07,086790,126900.0,266750.0,-178908.0,하나금융지주,274367748.0,34817267221200.0,126900.0,하나금융지주,274367748,금융,-22703425200.0,33850575000.0
2026-07-07,105560,173200.0,389500.0,-347746.0,KB금융,354687734.0,61431915528800.0,173200.0,KB금융,354687734,금융,-60229607200.0,67461400000.0
2026-07-07,316140,31550.0,241296.0,55074.0,우리금융지주,728089682.0,22971229467100.0,31550.0,우리금융지주,728089682,금융,1737584700.0,7612888800.0
2026-07-07,000660,2201000.0,-23811.0,-542009.0,SK하이닉스,712702365.0,1568657905365000.0,2201000.0,SK하이닉스,730492365,반도체,-1192961809000.0,-52408011000.0
2026-07-07,005930,296000.0,-1852807.0,-6145090.0,삼성전자,5846278608.0,1730498467968000.0,296000.0,삼성전자,5846278608,반도체,-1818946640000.0,-548430872000.0
2026-07-07,003230,1222000.0,31985.0,14479.0,삼양식품,7533015.0,9205344330000.0,1222000.0,삼양식품,7533015,생활소비재,17693338000.0,39085670000.0
2026-07-07,015760,38200.0,373524.0,-344095.0,한국전력,641964077.0,24523027741400.0,38200.0,한국전력,641964077,생활소비재,-13144429000.0,14268616800.0
